,date,id_num,trip_num,admin1Name_1,rwi_pctl,rwi_ctwt_pctl,trips/person,trip_miles/person,miles/person,0_14_pct,15_64_pct,0_19_pct,20_39_pct,40_64_pct,65p_pct,M_pct,Population,health_fclt_count,admin1_infected,first_case,ban_travel,fed_lockdown_p1,fed_lockdown_p2,inter_state_travel_ban
244,2020-01-07,93,181,Adamawa,0.3783783783783784,0.3513513513513513,1.946236559139785,6.0135339346152605,28.43674513625365,0.4474419886826158,0.5186029019248742,0.5547371957278797,0.2712278286011528,0.1400798662784575,0.0339551093925099,0.5068342598449392,4396599.0,1558,0.0,0,0,0,0,0
245,2020-01-07,199,448,Borno,0.5405405405405406,0.4054054054054054,2.251256281407035,9.855944627252567,38.88919385636216,0.4656333169168363,0.5077319274989265,0.5681088013450206,0.267848694888485,0.1374077481822571,0.0266347555842372,0.5216485478678367,6594992.0,878,0.0,0,0,0,0,0
246,2020-01-07,75,132,Katsina,0.1891891891891892,0.1621621621621621,1.76,15.687556338384926,69.60922611227384,0.4865580385324469,0.4881893734794351,0.5887183865969431,0.2570600295983013,0.1289689958166376,0.0252525879881179,0.509826765221673,8050462.0,2221,0.0,0,0,0,0,0
247,2020-01-07,30,62,Gombe,0.1621621621621621,0.3243243243243243,2.066666666666667,7.360382821934142,21.888546631115112,0.4747655452041227,0.4988770635927775,0.5879308286501329,0.2612908978627509,0.1244208822840163,0.0263573912030998,0.5284934612057086,3392445.0,792,0.0,0,0,0,0,0
248,2020-01-07,125,197,Nasarawa,0.2432432432432432,0.1891891891891892,1.576,8.846881158578,34.091526246472945,0.458082127493156,0.5146632772780603,0.5659788815017599,0.2789616738365272,0.1278048494329292,0.0272545952287837,0.5071486116542824,2557000.0,1149,0.0,0,0,0,0,0
249,2020-01-07,1353,2768,Rivers,0.8648648648648649,0.8648648648648649,2.0458240946045825,7.766779165803928,38.77242078372231,0.3607179556377358,0.6064986277483454,0.4807231132990501,0.3117280805452224,0.1747653895418086,0.0327834166139188,0.5155672987437575,7840763.0,719,0.0,0,0,0,0,0
250,2020-01-07,15876,30499,Lagos,1.0,1.0,1.9210758377425043,7.105387969090957,36.78912343441986,0.3302008890738382,0.6447111961662807,0.4286852457372615,0.3810200760039446,0.1652067634989127,0.0250879147598811,0.5212037107602719,14879754.0,2331,0.0,0,0,0,0,0
251,2020-01-07,37,94,Taraba,0.2972972972972973,0.2162162162162162,2.5405405405405403,25.73169013545389,78.206449107727,0.4572416308140842,0.515646300036468,0.5640582005007052,0.2758621934723189,0.1329675368775281,0.0271120691494477,0.5130515216955309,3046503.0,1361,0.0,0,0,0,0,0
252,2020-01-07,67,191,Benue,0.3513513513513513,0.2432432432432432,2.8507462686567164,5.957414674025272,127.62628218401868,0.4617573940726351,0.5075744703975699,0.5733536167601732,0.2616326461823774,0.1343456015276543,0.030668135529795,0.5046642022050832,5814928.0,2215,0.0,0,0,0,0,0
253,2020-01-07,146,300,Cross River,0.5675675675675675,0.4864864864864865,2.054794520547945,7.220714938954232,36.121003230430986,0.3831984467942394,0.5834763463285051,0.502135152648951,0.2947624780048835,0.16977716246891,0.0333252068772555,0.5092349804775577,3958265.0,1477,0.0,0,0,0,0,0
254,2020-01-07,215,352,Abia,0.945945945945946,0.918918918918919,1.6372093023255814,20.24358121171868,76.22135566684241,0.3534586567540875,0.5993948920037422,0.4772173178649938,0.2912414793900557,0.1843947515027802,0.0471464512421703,0.5005799209430734,3878977.0,1228,0.0,0,0,0,0,0
255,2020-01-07,443,828,Enugu,0.8378378378378378,0.7837837837837838,1.8690744920993227,7.973475538431905,38.587125815316334,0.3548333037798759,0.5979631440077704,0.4761775354318779,0.2856972362648325,0.1909216760909358,0.0472035522123537,0.4860696777676699,4415727.0,1387,0.0,0,0,0,0,0
256,2020-01-07,577,964,Anambra,0.918918918918919,0.945945945945946,1.6707105719237434,9.242388769180089,47.07285583334506,0.3550563739560004,0.6034760570706295,0.4786018827702001,0.297758685510539,0.1821718627458907,0.04146756897337,0.5059823635153309,5936784.0,1628,0.0,0,0,0,0,0
257,2020-01-07,486,852,Kaduna,0.4054054054054054,0.5135135135135135,1.7530864197530864,6.418570616682134,28.42825353521525,0.4650370111053297,0.5075057258770135,0.572220496190532,0.2701385365938319,0.1301837041979793,0.0274572630176567,0.506968163107597,8758047.0,1082,0.0,0,0,0,0,0
258,2020-01-07,20,63,Zamfara,0.081081081081081,0.1081081081081081,3.15,16.480787503742572,41.50282893874341,0.4822951286895683,0.491700119890927,0.5828187567461904,0.2604491936749601,0.1307272981593448,0.0260047514195046,0.5030233221454106,4568319.0,908,0.0,0,0,0,0,0
259,2020-01-08,55,132,Bauchi,0.1351351351351351,0.081081081081081,2.4,5.685226000782685,29.46375750933674,0.480968243685403,0.4930077633721537,0.5878427846138807,0.2584429549542655,0.1276902674894105,0.0260239929424433,0.5108444763587695,6690134.0,1312,0.0,0,0,0,0,0
260,2020-01-08,2392,7203,Federal Capital Territory,0.7837837837837838,0.7567567567567568,3.0112876254180603,16.113271513363177,89.38395429906404,0.3761808011877354,0.6090082893686061,0.4647575147158683,0.3850807498303427,0.1353508260101304,0.0148109094436585,0.5320270119615359,4834747.0,551,0.0,0,0,0,0,0
261,2020-01-08,669,956,Kano,0.5945945945945946,0.8378378378378378,1.4289985052316891,5.057711713990595,22.641803089382623,0.4727684792901625,0.5011033541407554,0.5813043954179103,0.263252261034827,0.1293151769781804,0.0261281665690821,0.5280232410357527,13612130.0,1562,0.0,0,0,0,0,0
262,2020-01-08,15,29,Kebbi,0.2162162162162162,0.1351351351351351,1.933333333333333,7.81287288267346,34.40774273369091,0.4855904279683244,0.4880145634361266,0.585059796376168,0.2588060589640911,0.1297391360641919,0.0263950085955489,0.5032996532071795,4510474.0,1079,0.0,0,0,0,0,0
263,2020-01-08,447,1076,Kwara,0.2702702702702703,0.5405405405405406,2.407158836689038,4.824761679791193,27.50668046163954,0.4385627401251425,0.5300045253998054,0.5447054154148318,0.2752902219695285,0.1485716281405875,0.0314327344750521,0.5069599109955376,3378707.0,893,0.0,0,0,0,0,0
264,2020-01-08,75,202,Bayelsa,0.6756756756756757,0.6216216216216216,2.6933333333333334,12.841069192768712,68.13676308552303,0.3783532339759174,0.5884318304151591,0.4986653657890734,0.2953734256872361,0.172746272914767,0.0332149356089234,0.5125803164505587,2537774.0,385,0.0,0,0,0,0,0
265,2020-01-08,218,496,Akwa Ibom,0.8918918918918919,0.8918918918918919,2.2752293577981653,11.963046040665484,50.06227930077864,0.3714473458477974,0.5933145115115984,0.49228859514798,0.2923319785292857,0.18014128368213,0.0352381426406041,0.5077076983792477,5665764.0,866,0.0,0,0,0,0,0
266,2020-01-08,95,154,Sokoto,0.1081081081081081,0.2702702702702703,1.6210526315789473,3.7730578312993535,15.162708984955511,0.476871893107996,0.4955998750778277,0.5763294364776721,0.2578859110466608,0.1382564206614907,0.0275282318141762,0.505624481563039,5027130.0,922,0.0,0,0,0,0,0
267,2020-01-08,1484,2834,Oyo,0.3243243243243243,0.6486486486486487,1.9097035040431267,4.5928485953282765,28.13398162685301,0.3771123981268828,0.5836282165130016,0.4881978649411032,0.2949339042186691,0.177608845480112,0.0392593853601155,0.5019705838533485,8470586.0,1703,0.0,0,0,0,0,0
268,2020-01-08,19,28,Jigawa,0.054054054054054,0.054054054054054,1.4736842105263157,9.663872492794995,24.288315800389952,0.4759832686855246,0.4966159109599566,0.5760210948304831,0.2600501871887575,0.1365278976262405,0.0274008203545187,0.505479893884154,5921830.0,721,0.0,0,0,0,0,0
269,2020-01-08,802,1541,Edo,0.7297297297297297,0.7027027027027027,1.9214463840399003,8.315081783309152,44.20915626523069,0.3648963025856633,0.5925314188027963,0.4805518691939805,0.3048544639625592,0.1720213882319198,0.0425722786115404,0.5050509097282766,4393070.0,968,0.0,0,0,0,0,0
270,2020-01-08,420,904,Osun,0.7027027027027027,0.6756756756756757,2.1523809523809523,6.44939192304873,23.58847911719386,0.3664183617258332,0.5944391290481575,0.4860156065557474,0.2938661017159756,0.1809757825022676,0.0391425092260092,0.5059847910635072,4828740.0,1612,0.0,0,0,0,0,0
271,2020-01-08,49,81,Ebonyi,0.6486486486486487,0.5675675675675675,1.653061224489796,5.77222793273383,30.83179386300688,0.407884931714409,0.5547080871017148,0.5271122675388593,0.2662117310894284,0.169269020187836,0.0374069811838761,0.4891615626926456,2983133.0,1099,0.0,0,0,0,0,0
272,2020-01-08,908,1855,Delta,0.8108108108108109,0.7297297297297297,2.04295154185022,9.719668758540555,37.71137438312336,0.3720574714734357,0.5865213978831537,0.4899358686389854,0.2943202889085726,0.1743227118090315,0.0414211306434104,0.5024198117756394,5827726.0,908,0.0,0,0,0,0,0
273,2020-01-08,142,273,Plateau,0.4324324324324324,0.4324324324324324,1.9225352112676053,5.9460801785585335,19.621276612458665,0.4414834442444224,0.5246600953608579,0.5527704940339703,0.2778685947237091,0.135504450847601,0.0338564603947196,0.4998115216363967,4350632.0,1365,0.0,0,0,0,0,0
274,2020-01-08,228,507,Ondo,0.5135135135135135,0.3783783783783784,2.223684210526316,10.915428479240012,55.04109211397245,0.3789351627473649,0.5832181604477588,0.4957618731850775,0.291435224265627,0.1749562257444191,0.0378466768048762,0.5035690220992856,4673409.0,1024,0.0,0,0,0,0,0
275,2020-01-08,55,140,Kogi,0.4594594594594595,0.2972972972972973,2.5454545454545454,8.995321004084518,38.02184524423543,0.4503783966172144,0.5217364067083422,0.558655817449993,0.2727602401956365,0.1406987456799271,0.0278851966744432,0.506811428561977,4836724.0,1514,0.0,0,0,0,0,0
276,2020-01-08,2433,5274,Ogun,0.7567567567567568,0.8108108108108109,2.1676942046855734,7.517394888869787,33.68999995591285,0.3764942420253995,0.5828607691591555,0.4768523698530335,0.3111878860038042,0.1713147553277172,0.040644988815445,0.4983858197437503,5854055.0,1705,0.0,0,0,0,0,0
277,2020-01-08,137,309,Ekiti,0.6216216216216216,0.5945945945945946,2.2554744525547443,7.958297974011949,36.83818874055902,0.3662997956109909,0.5964268380769661,0.4940528950552443,0.2952535380717253,0.1734202005609874,0.037273366312043,0.5043048153321379,3510952.0,679,0.0,0,0,0,0,0
278,2020-01-08,31,74,Yobe,0.027027027027027,0.027027027027027,2.3870967741935485,6.001862156026615,48.23851022618467,0.4691388179850362,0.5048995038050456,0.5760937260820382,0.2651078625817942,0.1328367331262492,0.0259616782099182,0.5201260409235117,3619142.0,585,0.0,0,0,0,0,0
279,2020-01-08,460,794,Imo,0.972972972972973,0.972972972972973,1.7260869565217392,8.33462325749071,44.39085034346208,0.3600290724137079,0.5951188700839131,0.481954211308931,0.2877011684665978,0.1854925627220922,0.0448520575023789,0.5015110336551765,5547527.0,1673,0.0,0,0,0,0,0
280,2020-01-08,155,341,Niger,0.4864864864864865,0.4594594594594595,2.2,6.309783850987166,27.398283688557378,0.471202827926769,0.5035993963032889,0.5747410608624244,0.2731167156838087,0.1269444476838247,0.0251977757699421,0.5093248027202903,5745269.0,2051,0.0,0,0,0,0,0
281,2020-01-08,99,178,Adamawa,0.3783783783783784,0.3513513513513513,1.797979797979798,5.502163312623304,24.45919877310664,0.4474419886826158,0.5186029019248742,0.5547371957278797,0.2712278286011528,0.1400798662784575,0.0339551093925099,0.5068342598449392,4396599.0,1558,0.0,0,0,0,0,0
282,2020-01-08,194,461,Borno,0.5405405405405406,0.4054054054054054,2.3762886597938144,13.50302363471124,50.05039598369266,0.4656333169168363,0.5077319274989265,0.5681088013450206,0.267848694888485,0.1374077481822571,0.0266347555842372,0.5216485478678367,6594992.0,878,0.0,0,0,0,0,0
283,2020-01-08,69,135,Katsina,0.1891891891891892,0.1621621621621621,1.9565217391304348,8.726169234352254,41.35626267172709,0.4865580385324469,0.4881893734794351,0.5887183865969431,0.2570600295983013,0.1289689958166376,0.0252525879881179,0.509826765221673,8050462.0,2221,0.0,0,0,0,0,0
284,2020-01-08,37,66,Gombe,0.1621621621621621,0.3243243243243243,1.7837837837837838,5.732240259805004,28.93854040232192,0.4747655452041227,0.4988770635927775,0.5879308286501329,0.2612908978627509,0.1244208822840163,0.0263573912030998,0.5284934612057086,3392445.0,792,0.0,0,0,0,0,0
285,2020-01-08,112,173,Nasarawa,0.2432432432432432,0.1891891891891892,1.5446428571428572,8.952932929962973,27.291416662645336,0.458082127493156,0.5146632772780603,0.5659788815017599,0.2789616738365272,0.1278048494329292,0.0272545952287837,0.5071486116542824,2557000.0,1149,0.0,0,0,0,0,0
286,2020-01-08,1342,2795,Rivers,0.8648648648648649,0.8648648648648649,2.0827123695976155,7.814844899297513,43.75332641835991,0.3607179556377358,0.6064986277483454,0.4807231132990501,0.3117280805452224,0.1747653895418086,0.0327834166139188,0.5155672987437575,7840763.0,719,0.0,0,0,0,0,0
287,2020-01-08,15983,29030,Lagos,1.0,1.0,1.816304823875368,7.20111402481404,35.361364214238755,0.3302008890738382,0.6447111961662807,0.4286852457372615,0.3810200760039446,0.1652067634989127,0.0250879147598811,0.5212037107602719,14879754.0,2331,0.0,0,0,0,0,0
288,2020-01-08,42,96,Taraba,0.2972972972972973,0.2162162162162162,2.2857142857142856,18.94362406360312,46.775109703218185,0.4572416308140842,0.515646300036468,0.5640582005007052,0.2758621934723189,0.1329675368775281,0.0271120691494477,0.5130515216955309,3046503.0,1361,0.0,0,0,0,0,0
289,2020-01-08,47,138,Benue,0.3513513513513513,0.2432432432432432,2.936170212765957,10.540936789807372,130.32132376738284,0.4617573940726351,0.5075744703975699,0.5733536167601732,0.2616326461823774,0.1343456015276543,0.030668135529795,0.5046642022050832,5814928.0,2215,0.0,0,0,0,0,0
290,2020-01-08,118,247,Cross River,0.5675675675675675,0.4864864864864865,2.093220338983051,3.875888665745928,22.771143667276643,0.3831984467942394,0.5834763463285051,0.502135152648951,0.2947624780048835,0.16977716246891,0.0333252068772555,0.5092349804775577,3958265.0,1477,0.0,0,0,0,0,0
291,2020-01-08,199,319,Abia,0.945945945945946,0.918918918918919,1.6030150753768844,9.865197138354658,39.77936003973383,0.3534586567540875,0.5993948920037422,0.4772173178649938,0.2912414793900557,0.1843947515027802,0.0471464512421703,0.5005799209430734,3878977.0,1228,0.0,0,0,0,0,0
292,2020-01-08,433,800,Enugu,0.8378378378378378,0.7837837837837838,1.8475750577367205,7.138125147651704,37.56605706694514,0.3548333037798759,0.5979631440077704,0.4761775354318779,0.2856972362648325,0.1909216760909358,0.0472035522123537,0.4860696777676699,4415727.0,1387,0.0,0,0,0,0,0
293,2020-01-08,577,988,Anambra,0.918918918918919,0.945945945945946,1.7123050259965338,8.364573345334918,45.94737067479835,0.3550563739560004,0.6034760570706295,0.4786018827702001,0.297758685510539,0.1821718627458907,0.04146756897337,0.5059823635153309,5936784.0,1628,0.0,0,0,0,0,0
294,2020-01-08,479,824,Kaduna,0.4054054054054054,0.5135135135135135,1.720250521920668,8.582610516140553,41.02289136221134,0.4650370111053297,0.5075057258770135,0.572220496190532,0.2701385365938319,0.1301837041979793,0.0274572630176567,0.506968163107597,8758047.0,1082,0.0,0,0,0,0,0
295,2020-01-08,23,54,Zamfara,0.081081081081081,0.1081081081081081,2.347826086956522,5.102966948733929,48.83798081275895,0.4822951286895683,0.491700119890927,0.5828187567461904,0.2604491936749601,0.1307272981593448,0.0260047514195046,0.5030233221454106,4568319.0,908,0.0,0,0,0,0,0
296,2020-01-09,71,161,Bauchi,0.1351351351351351,0.081081081081081,2.267605633802817,8.439504583321302,46.4092655379462,0.480968243685403,0.4930077633721537,0.5878427846138807,0.2584429549542655,0.1276902674894105,0.0260239929424433,0.5108444763587695,6690134.0,1312,0.0,0,0,0,0,0
297,2020-01-09,732,1027,Kano,0.5945945945945946,0.8378378378378378,1.4030054644808745,5.148047607137633,24.89959163989459,0.4727684792901625,0.5011033541407554,0.5813043954179103,0.263252261034827,0.1293151769781804,0.0261281665690821,0.5280232410357527,13612130.0,1562,0.0,0,0,0,0,0
298,2020-01-09,2479,7340,Federal Capital Territory,0.7837837837837838,0.7567567567567568,2.9608713190802742,15.979919509419087,77.12667191507825,0.3761808011877354,0.6090082893686061,0.4647575147158683,0.3850807498303427,0.1353508260101304,0.0148109094436585,0.5320270119615359,4834747.0,551,0.0,0,0,0,0,0
299,2020-01-09,20,70,Kebbi,0.2162162162162162,0.1351351351351351,3.5,7.937067346457239,29.889449082640816,0.4855904279683244,0.4880145634361266,0.585059796376168,0.2588060589640911,0.1297391360641919,0.0263950085955489,0.5032996532071795,4510474.0,1079,0.0,0,0,0,0,0
300,2020-01-09,444,1043,Kwara,0.2702702702702703,0.5405405405405406,2.349099099099099,5.779322511325981,28.569445642241547,0.4385627401251425,0.5300045253998054,0.5447054154148318,0.2752902219695285,0.1485716281405875,0.0314327344750521,0.5069599109955376,3378707.0,893,0.0,0,0,0,0,0
301,2020-01-09,76,200,Bayelsa,0.6756756756756757,0.6216216216216216,2.631578947368421,11.899683210863223,51.30793847038586,0.3783532339759174,0.5884318304151591,0.4986653657890734,0.2953734256872361,0.172746272914767,0.0332149356089234,0.5125803164505587,2537774.0,385,0.0,0,0,0,0,0
302,2020-01-09,205,426,Akwa Ibom,0.8918918918918919,0.8918918918918919,2.078048780487805,7.60893312719165,51.59346694628441,0.3714473458477974,0.5933145115115984,0.49228859514798,0.2923319785292857,0.18014128368213,0.0352381426406041,0.5077076983792477,5665764.0,866,0.0,0,0,0,0,0
303,2020-01-09,73,111,Sokoto,0.1081081081081081,0.2702702702702703,1.5205479452054795,3.725541568959789,12.581270930246166,0.476871893107996,0.4955998750778277,0.5763294364776721,0.2578859110466608,0.1382564206614907,0.0275282318141762,0.505624481563039,5027130.0,922,0.0,0,0,0,0,0
304,2020-01-09,1448,2739,Oyo,0.3243243243243243,0.6486486486486487,1.8915745856353592,4.915528096289109,27.15323453973774,0.3771123981268828,0.5836282165130016,0.4881978649411032,0.2949339042186691,0.177608845480112,0.0392593853601155,0.5019705838533485,8470586.0,1703,0.0,0,0,0,0,0
305,2020-01-09,17,21,Jigawa,0.054054054054054,0.054054054054054,1.2352941176470589,2.361441159579909,5.503311370847394,0.4759832686855246,0.4966159109599566,0.5760210948304831,0.2600501871887575,0.1365278976262405,0.0274008203545187,0.505479893884154,5921830.0,721,0.0,0,0,0,0,0
306,2020-01-09,770,1558,Edo,0.7297297297297297,0.7027027027027027,2.0233766233766235,7.717592761706531,42.141474531767166,0.3648963025856633,0.5925314188027963,0.4805518691939805,0.3048544639625592,0.1720213882319198,0.0425722786115404,0.5050509097282766,4393070.0,968,0.0,0,0,0,0,0
307,2020-01-09,414,789,Osun,0.7027027027027027,0.6756756756756757,1.905797101449276,6.53597024382456,26.03292290136296,0.3664183617258332,0.5944391290481575,0.4860156065557474,0.2938661017159756,0.1809757825022676,0.0391425092260092,0.5059847910635072,4828740.0,1612,0.0,0,0,0,0,0
308,2020-01-09,58,88,Ebonyi,0.6486486486486487,0.5675675675675675,1.5172413793103448,7.045587207592616,37.7782574920154,0.407884931714409,0.5547080871017148,0.5271122675388593,0.2662117310894284,0.169269020187836,0.0374069811838761,0.4891615626926456,2983133.0,1099,0.0,0,0,0,0,0
309,2020-01-09,854,1693,Delta,0.8108108108108109,0.7297297297297297,1.982435597189696,8.651309566568,34.175939541057154,0.3720574714734357,0.5865213978831537,0.4899358686389854,0.2943202889085726,0.1743227118090315,0.0414211306434104,0.5024198117756394,5827726.0,908,0.0,0,0,0,0,0
310,2020-01-09,153,290,Plateau,0.4324324324324324,0.4324324324324324,1.8954248366013071,6.833649543576197,59.25056890814211,0.4414834442444224,0.5246600953608579,0.5527704940339703,0.2778685947237091,0.135504450847601,0.0338564603947196,0.4998115216363967,4350632.0,1365,0.0,0,0,0,0,0
311,2020-01-09,242,543,Ondo,0.5135135135135135,0.3783783783783784,2.243801652892562,7.705719413475322,37.0072507145364,0.3789351627473649,0.5832181604477588,0.4957618731850775,0.291435224265627,0.1749562257444191,0.0378466768048762,0.5035690220992856,4673409.0,1024,0.0,0,0,0,0,0
312,2020-01-09,55,141,Kogi,0.4594594594594595,0.2972972972972973,2.5636363636363635,16.056076795768153,55.743663779505255,0.4503783966172144,0.5217364067083422,0.558655817449993,0.2727602401956365,0.1406987456799271,0.0278851966744432,0.506811428561977,4836724.0,1514,0.0,0,0,0,0,0
313,2020-01-09,2396,5113,Ogun,0.7567567567567568,0.8108108108108109,2.133973288814691,6.8683569511775655,31.293104909380705,0.3764942420253995,0.5828607691591555,0.4768523698530335,0.3111878860038042,0.1713147553277172,0.040644988815445,0.4983858197437503,5854055.0,1705,0.0,0,0,0,0,0
314,2020-01-09,117,247,Ekiti,0.6216216216216216,0.5945945945945946,2.111111111111111,5.8620759485228975,32.83229046656709,0.3662997956109909,0.5964268380769661,0.4940528950552443,0.2952535380717253,0.1734202005609874,0.037273366312043,0.5043048153321379,3510952.0,679,0.0,0,0,0,0,0
315,2020-01-09,27,75,Yobe,0.027027027027027,0.027027027027027,2.7777777777777777,5.808227786152076,76.22275476824291,0.4691388179850362,0.5048995038050456,0.5760937260820382,0.2651078625817942,0.1328367331262492,0.0259616782099182,0.5201260409235117,3619142.0,585,0.0,0,0,0,0,0
316,2020-01-09,480,823,Imo,0.972972972972973,0.972972972972973,1.7145833333333331,8.9516557591114,47.57945233959796,0.3600290724137079,0.5951188700839131,0.481954211308931,0.2877011684665978,0.1854925627220922,0.0448520575023789,0.5015110336551765,5547527.0,1673,0.0,0,0,0,0,0
317,2020-01-09,144,322,Niger,0.4864864864864865,0.4594594594594595,2.236111111111111,6.773195588627579,24.469205519170984,0.471202827926769,0.5035993963032889,0.5747410608624244,0.2731167156838087,0.1269444476838247,0.0251977757699421,0.5093248027202903,5745269.0,2051,0.0,0,0,0,0,0
318,2020-01-09,105,197,Adamawa,0.3783783783783784,0.3513513513513513,1.876190476190476,11.139399311416922,38.08672124008789,0.4474419886826158,0.5186029019248742,0.5547371957278797,0.2712278286011528,0.1400798662784575,0.0339551093925099,0.5068342598449392,4396599.0,1558,0.0,0,0,0,0,0
319,2020-01-09,208,523,Borno,0.5405405405405406,0.4054054054054054,2.514423076923077,9.43048094336774,44.31525001653465,0.4656333169168363,0.5077319274989265,0.5681088013450206,0.267848694888485,0.1374077481822571,0.0266347555842372,0.5216485478678367,6594992.0,878,0.0,0,0,0,0,0
320,2020-01-09,64,120,Katsina,0.1891891891891892,0.1621621621621621,1.875,14.106201261771565,41.402078065497584,0.4865580385324469,0.4881893734794351,0.5887183865969431,0.2570600295983013,0.1289689958166376,0.0252525879881179,0.509826765221673,8050462.0,2221,0.0,0,0,0,0,0
321,2020-01-09,29,44,Gombe,0.1621621621621621,0.3243243243243243,1.5172413793103448,23.27655587822831,38.919316429493065,0.4747655452041227,0.4988770635927775,0.5879308286501329,0.2612908978627509,0.1244208822840163,0.0263573912030998,0.5284934612057086,3392445.0,792,0.0,0,0,0,0,0
322,2020-01-09,130,217,Nasarawa,0.2432432432432432,0.1891891891891892,1.6692307692307693,10.496869169254454,43.72223652229427,0.458082127493156,0.5146632772780603,0.5659788815017599,0.2789616738365272,0.1278048494329292,0.0272545952287837,0.5071486116542824,2557000.0,1149,0.0,0,0,0,0,0
323,2020-01-09,1385,2966,Rivers,0.8648648648648649,0.8648648648648649,2.1415162454873644,7.952190743823428,41.69465474940518,0.3607179556377358,0.6064986277483454,0.4807231132990501,0.3117280805452224,0.1747653895418086,0.0327834166139188,0.5155672987437575,7840763.0,719,0.0,0,0,0,0,0
324,2020-01-09,15717,28686,Lagos,1.0,1.0,1.8251574728001527,7.260201594717352,36.02000262258246,0.3302008890738382,0.6447111961662807,0.4286852457372615,0.3810200760039446,0.1652067634989127,0.0250879147598811,0.5212037107602719,14879754.0,2331,0.0,0,0,0,0,0
325,2020-01-09,47,118,Taraba,0.2972972972972973,0.2162162162162162,2.5106382978723403,33.15617694463513,108.61460041223845,0.4572416308140842,0.515646300036468,0.5640582005007052,0.2758621934723189,0.1329675368775281,0.0271120691494477,0.5130515216955309,3046503.0,1361,0.0,0,0,0,0,0
326,2020-01-09,64,158,Benue,0.3513513513513513,0.2432432432432432,2.46875,10.584356394528038,116.31287297599634,0.4617573940726351,0.5075744703975699,0.5733536167601732,0.2616326461823774,0.1343456015276543,0.030668135529795,0.5046642022050832,5814928.0,2215,0.0,0,0,0,0,0
327,2020-01-09,119,254,Cross River,0.5675675675675675,0.4864864864864865,2.134453781512605,6.258037078317032,28.016200249532663,0.3831984467942394,0.5834763463285051,0.502135152648951,0.2947624780048835,0.16977716246891,0.0333252068772555,0.5092349804775577,3958265.0,1477,0.0,0,0,0,0,0
328,2020-01-09,231,370,Abia,0.945945945945946,0.918918918918919,1.6017316017316017,12.720186032114066,54.4773870753741,0.3534586567540875,0.5993948920037422,0.4772173178649938,0.2912414793900557,0.1843947515027802,0.0471464512421703,0.5005799209430734,3878977.0,1228,0.0,0,0,0,0,0
329,2020-01-09,404,751,Enugu,0.8378378378378378,0.7837837837837838,1.858910891089109,7.21502652701352,31.68926915374022,0.3548333037798759,0.5979631440077704,0.4761775354318779,0.2856972362648325,0.1909216760909358,0.0472035522123537,0.4860696777676699,4415727.0,1387,0.0,0,0,0,0,0
330,2020-01-09,595,981,Anambra,0.918918918918919,0.945945945945946,1.6487394957983192,9.802704028708376,44.32300797249194,0.3550563739560004,0.6034760570706295,0.4786018827702001,0.297758685510539,0.1821718627458907,0.04146756897337,0.5059823635153309,5936784.0,1628,0.0,0,0,0,0,0
331,2020-01-09,496,878,Kaduna,0.4054054054054054,0.5135135135135135,1.7701612903225807,5.917122811369666,48.37122720529315,0.4650370111053297,0.5075057258770135,0.572220496190532,0.2701385365938319,0.1301837041979793,0.0274572630176567,0.506968163107597,8758047.0,1082,0.0,0,0,0,0,0
332,2020-01-09,34,64,Zamfara,0.081081081081081,0.1081081081081081,1.8823529411764703,12.55417325506093,52.56974497948915,0.4822951286895683,0.491700119890927,0.5828187567461904,0.2604491936749601,0.1307272981593448,0.0260047514195046,0.5030233221454106,4568319.0,908,0.0,0,0,0,0,0
333,2020-01-10,54,137,Bauchi,0.1351351351351351,0.081081081081081,2.537037037037037,9.153582419711002,35.72834482248586,0.480968243685403,0.4930077633721537,0.5878427846138807,0.2584429549542655,0.1276902674894105,0.0260239929424433,0.5108444763587695,6690134.0,1312,0.0,0,0,0,0,0
334,2020-01-10,2436,7667,Federal Capital Territory,0.7837837837837838,0.7567567567567568,3.1473727422003286,16.465236761599538,88.28093609659365,0.3761808011877354,0.6090082893686061,0.4647575147158683,0.3850807498303427,0.1353508260101304,0.0148109094436585,0.5320270119615359,4834747.0,551,0.0,0,0,0,0,0
335,2020-01-10,765,1047,Kano,0.5945945945945946,0.8378378378378378,1.3686274509803922,5.313705372713941,26.598501209398574,0.4727684792901625,0.5011033541407554,0.5813043954179103,0.263252261034827,0.1293151769781804,0.0261281665690821,0.5280232410357527,13612130.0,1562,0.0,0,0,0,0,0
336,2020-01-10,18,49,Kebbi,0.2162162162162162,0.1351351351351351,2.7222222222222223,5.085645814532762,23.86435586399761,0.4855904279683244,0.4880145634361266,0.585059796376168,0.2588060589640911,0.1297391360641919,0.0263950085955489,0.5032996532071795,4510474.0,1079,0.0,0,0,0,0,0
337,2020-01-10,459,975,Kwara,0.2702702702702703,0.5405405405405406,2.124183006535948,4.321018269934085,24.68333224459147,0.4385627401251425,0.5300045253998054,0.5447054154148318,0.2752902219695285,0.1485716281405875,0.0314327344750521,0.5069599109955376,3378707.0,893,0.0,0,0,0,0,0
338,2020-01-10,76,210,Bayelsa,0.6756756756756757,0.6216216216216216,2.763157894736842,12.28065302007079,56.247425073557416,0.3783532339759174,0.5884318304151591,0.4986653657890734,0.2953734256872361,0.172746272914767,0.0332149356089234,0.5125803164505587,2537774.0,385,0.0,0,0,0,0,0
